fullId,category,wnsynset,wnlemmas,name,tags
7c889c3c89dd0933ce2fdea99c5936e8,Monitor,,,imac,"apple,awesome,baghdig,camera,computer,computers,cool,dell,ethernet,firewire,gateway,hp,imac,mac,mac osx,mackintosh,microphone,powermac,powerpc,sweet,usb,webcam"
7c8e56f49fbf49a2e79d181dec16bca,,n3078578,"column,chromatography column",a   tuscan column by finehouse,"abacus,arbor,arbour,architectural columns,capital,colonnade,column,columns,corinthian,doric capital,empire,entablature,entasis,fluted column,garden structure,greek column,paneled column,pavilion,pedestal,pergola,peristyle,plinth,portico,ramada,roman column,scamozzi,square columns,structural columns,temple,trellis,trelliswork,tuscan"
7c8f95a393c28a50e25492f5f62d416f,"Stool,Barstool,_AttributesTrain",n4334034,stool,bar stool,*
7c8fca60ec0f0d2c43b9eef399a0841d,_RandomSetStudyModels,n4562157,washer,front load washer,frigidaire frontloadwasher
7c907a3bb4c380081681a637b68c2e0b,"Lamp,WallLamp",n4155768,sconce,nervure wall sconce by hampstead lighting  color red,"bulb,candelabra,fixture,hampstead lighting,incandescent,lamp,light,light fixture,lighting,nervure,red sconce,sconce,wall fixture"
7c90fba6cd7f73871c1ef519b9196b63,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",boston trash can,trashcan
7c92e64a328f1b968f6cc6fefa15515a,"Couch,_AttributesTrain",n4263630,"sofa,couch,lounge",couch,"chair,couch,person,sitting,sofa"
7c93b10745d255f5d810b14a81e12eca,_StanfordSceneDBModels,n4197095,shelf,wide trilogy staircase shelf      a,"organizer,shelf,shelving,smart furniture"
7c93c71c1ca57d5c9c71f681ea4c5bae,Bookcase,n2874241,bookcase,smart shelves        wide   tier bookshelf     s,"bookshelves,office furniture,shelves,smart furniture"
7c9a42784e2d80a7cec8a10ad1c084eb,FlagPole,n3359749,flag,palestinian flag with flagpole,palestine palestinean flag with flagpole
7c9c4ff44dc41a1cd7d3d5179fcf2f79,,n14865437,air,terran banshee from starcraft ii,*
7c9d5e292e78c65b5298386582afecd3,"Lamp,DeskLamp",,,l aacute mpara de sobremesa,"desk lamps,furniture,mobiliario"
7c9ebd91cad16031eef0f11c11eb9c67,"Pen,_StanfordSceneDBModels",n3913116,pen,pen,*
7ca0731f0d86033fb4d994dea15a7f5d,"_StanfordSceneDBModels,FoodItem",n21445,"food,nutrient",basket of apples,"apple,apples,basket,food,fruit,kitchen"
7ca17c214f18f3e5125d527ffa8d2488,,n2913195,"bucket,pail",bucket,bucket
7ca9c6d21041051e14dcb97ba059872,Cabinet,n2936496,cabinet,mini cabinet,"drawer,handle,wood"
7cadb6cf9d282125916bc112690303c9,,n3782816,"model,simulation",model      pc programmable telephone entry system,"access control,access control interfaces,electronic access control,telephone entry systems"
7cb72610b34fb7a64a44340bf227e40,Cabinet,n2936496,cabinet,kuws  rsss kitchenaid architect series ii  right hand door swing  wrap around door and cabinet,"architect,built,builtin,cellar,chiller,in,kitchenaid,refrigerator,wine"
7cbd593e8e7f067864c57e2b52fafb58,,n10807146,"woman,adult female",d woman with a handbag,"figure,human,people,person,woman"
7cc11810eaa479e177e21aa92afd81b0,ToyFigure,,,the war within  decepticon   thundercracker,"air,airplane,alien,alive,anime,army,autobot,battle,book,boom,cannon,cartoon,character,comic,comic book,comics,computer,cybertron,decepticon,fiction,fly,future,generation,gun,guns,hasbro,jet,machine,male,mech,military,one,past,person,plane,robot,science,science fiction,scifi,seeker,ship,soldier,sonic,sonic boom,space,spaceship,star,starship,takara,the,thunder,thundercracker,toy,transformer,transformers,war,warrior,weapon,within"
7cc130874942f2132e41f7ed9c5f7eed,Harp,n3500383,harp,d challenge       musical instrument   irish harp,"harp,instrument,ireland,irish,irish harp,music,musical instrument"
7cc4096fb7eb6abc6e71174964d90e49,,n4322851,step stool,shaker step stool,"creeksidewoodshop shaker,shaker step stool"
7cc4280f24686fd90fec365bc4d6ed0,PaperBox,n2886585,box,opened up cardboard box,box cardboard open
7cd08de4ee37957e9b750f592cca8f54,Window,n4594951,window,casement half round,"caddetails,casement,door,doors,double hung,french casement,jeldwen,openings,window,windows"
7cda501cac19747c5b085bee75c3436d,Curtain,n3155743,"curtain,drape,drapery,mantle,pall",cortina,"cortina,curtain"
7cdeaedb3d00db1ac5a7e71da75d2598,"ChestOfDrawers,_StanfordSceneDBModels",n3018908,"chest of drawers,chest,bureau,dresser",treasure chest,"chest,coins,gold,kist,schat,schatkist,treasure,wood"
7cf74d1114ac1ea347149ab746f5b1ce,LDesk,n3184367,desk,desk,"cabinet,desk,drawer,handle"
7cfec2076ef65fc841aaa56522b5f77e,,n2936496,cabinet,la vieille garde   wine cabinet   meuble a vin,"bottle,bouteille,build,casier,cellar,cellier,chambre,design,designer,garde,house,irish,irlandais,lvg,pub,racking,rangement,restaurant,room,shelve,vieille,vin,wine"
7d160b0422f4fd4c4deb95067ab897a9,FlagPole,n3359749,flag,british flag,"britannica,british,flag,fly,vive,wave,wind"
7d165c19dd6c26d0ad051cbaee8648e0,Sword,n4380981,"sword,blade,brand,steel",frodo     s sword sting,"acad,bilbo,blade,frodo,inscription,knife,lord of the rings,lotr,sting,sword,whiz"
7d1f7561729128f41f8d5edb17ddb332,Radio,n4050813,"radio receiver,receiving set,radio set,radio,tuner,wireless",retro radio  large,
7d254ad4db13305f277b4d8470453cb5,"Bed,LoftBed",n2923643,"bunk bed,bunk",bunk bed,"bed,bunk,bunk bed,children bed,real bunk bed"
7d369d05b17b14a64b70de55fe867176,"Keyboard,_StanfordSceneDBModels",n3619216,keyboard,apple bluetooth keyboard,"apple,computer,keyboard,peter vdb"
7d3a046bb52e6865747629ccf6a7954e,LightSwitch,n4379457,"switch,electric switch,electrical switch",light switch,"light,simple,white"
7d3db3949eb65b34391e4d6c585a697a,"MediaStorage,WallUnit,_StanfordSceneDBModels,_EvalSetInScenes",n3295564,entertainment center,entertainment center  wall unit,"entertainment center,tv stand,wall unit"
7d41c6018862dc419d231837a704886d,"Bottle,_StanfordSceneDBModels,DrinkBottle",n2879899,bottle,plastic bottle,"abe,kazu,pet,plastic bottle"
7d4a702f45999d343f7e27638e63d848,Mirror,n3778568,mirror,victorian mirror,"mirror,ornate,scene caster,scenecaster,victorian"
7d5603952be430d24b0745f0e2ca966f,"Bed,SingleBed",n2821967,bed,wooden bed,"bed,exterior,furniture,interior,island,land,lanscape,town,village,wood,wooden bed,yard"
7d6102f23f51764d2ed4a731510fb423,"Table,EndTable",n4386330,table,ethan allen end table,"end table,ethan allen,furniture,small table"
7d7357d623c95b8b9905b25b16adf523,,,,lumines ewoportable,"lumines,portable,videogame"
7d77c3a02f507421cc2c25569c203a97,,n2926513,burner,lynx power burner,"lpb,lynx"
7d77f1dd8bcf114ab71c4c06094146e8,"Lamp,_StanfordSceneDBModels,TableLamp",n3641940,lamp,lamp,"decor,lamp,lamp shade,shade"
7d78e217e0ba160fe2b248b8bb97d290,"Fruit,Banana,FoodItem",n12372804,"banana,banana tree",banana,"banana,fruit"
7d7c70d9948432b6f63049a8accdd3d3,_StanfordSceneDBModels,n3530634,holder,paper holder,"black simple,hold,holder,paper,rack"
7d882856d472ad7dff59f04994ef1f0c,"_StanfordSceneDBModels,_SceneGalleryModels,MediaPlayer",n2991759,CD player,dvd,"casa,decoracion,decoration,dvd,electronica,film,hogar,home,house,interior,music,peliculas,room,rubicundo,tv,ver"
7d8aebebadbfc7cbcf49ef47efd46295,DrumSet,n1325646,kit,dchallenge     drum kit,"cymbals,drums,instrument,percussion"
7d8e6b132c64d909b161f36d4e309050,Chair,n3005231,chair,bugatti chair,"bauhaus,bed,brass,chair,chairs,chaise lounge,darrell smith,daybed,furniture,modern,sofa,texture,textures"
7d9cab5ecb4df2ef6f6e137db66518b8,,n4272385,space heater,space heater,"electric,heater,space heater"
7d9d9a2bc618759b7b57656ad49daed,MediaPlayer,n10459618,"player,participant",panasonic blueray player,"bd player,blueray,dvd,home cinema,panasonic"
7d9f29727e55d2b19eeed882992d9dd,Fireplace,n3351301,"fireplace,hearth,open fireplace",fireplace,"brick,fireplace"
7da05d146efc0b4de32246b3665cd65f,Cabinet,n2936496,cabinet,mesa para tv          dvd y equipo de musica con parlantes,"dvd,equipo de musica,mesa,table,tv,vhs"
7da673f045d580003321831d2245cf06,,n4467273,towel ring,k     finial reg  traditional towel ring,"finial,kohler,towel ring,traditional"
7dac6c932ca4f2fbb1cbe768f98549bf,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",dresser,*
7db180197a1ce7f3f7e27638e63d848,"Bed,QueenBed",n2821967,bed,wrought iron bed,"bed,bed frame,bedframe,iron,scene caster,scenecaster"
7dc2361dac17bf01498dffe5de12eacd,Monitor,,,imac,*
7dc43431e2d530248b424343280aeccb,"Lamp,FloorLamp",n3641940,lamp,aurora,"armani,armani casa,casa,lamp,licht,light"
7dc586764cf5f8cf492d9da2668ec34c,"Chair,SideChair",n4338415,"straight chair,side chair",haworth  very  sch     s,"haworth,office chair,office seating,side chair,stack chair,stacker,stacking chair,very"
7dca56442a9756a2e38cad80f0be5c63,,n4386330,table,table for shel,"table,writing desk"
7dd06a1da48a9bfba63a9d7f761c674d,ArcadeMachine,n2936496,cabinet,crystal castles arcade cabinet,"arcade,cabinet,crystal castles"
7dd090ba0a8588a55f7f6f928a280ff1,"Rack,4Shelves",n4197095,shelf,metal shelf,"estante,metal shelf,rack"
7ddff124461ac2a95565b6cf6752e734,,n7668194,brain,brain,
7de3c98d0891b8b6f8d44451ec1ac05,PottedPlant,,,orqu iacute dea,"indoor,plant,plants,vase,vaso"
7de7b659b90402dffcb8d8c6d4df8143,"Lamp,WallLamp",n4155768,sconce,colonnade wall sconce cb     visa lighting,"colonnade,fluorescent lamping,incandescent lamping,visa lighting,wall sconce"
7ded2763462c2fd335836c728d324152,Cabinet,n2936496,cabinet,kare       chest romantic  sk black  kommode romantic  sk schwarz,"barock,baroque,bedroom,cabinet,design,flur,hall,kare,kommode,lifestyle,living room,romantik,schlafzimmer,trendy,wohnen"
7def95fab8d695f135836c728d324152,"Stool,Barstool",n4334034,stool,kare       barstool style abs black  barhocker style abs schwarz,"bar,barhocker,barstool,design,kare,kitchen,lifestyle,living,living room,restaurant,trendy,wohnen,wohnzimmer"
7defd06ff696410f70a43c2d978e502e,"Chair,SideChair,_AttributesTrain",n3005231,chair,school chair,"chair,classroom,furniture,school,seat,sit"
7df09674bc991904c78df40cf2e9097a,"Computer,Laptop",n3648120,"laptop,laptop computer",macbook pro,"apple,computer,laptop,mac,macbook,macbook pro,notebook,ordinateur,portable computer"
7dff93134eacab3c6903de433de1290e,,n10459618,"player,participant",portable dvd player,"almost,black,detailed,download,dvd,looks,play,player,please,portable,rate,real,same,sketchosaurus,style,tablet,tft,thing,very"
7e06293ec57fa16c3f7e27638e63d848,"Chair,OfficeChair",n3005231,chair,executive office chair,"chair,executive,office,scene caster,scenecaster"
7e0dd6e52ce37b52f690049a092c5efc,"Vase,_StanfordSceneDBModels",n4529463,vase,decoration vase,"ancien,ancient,decoration,design,jar,jarre,moboille,modern,moderne,mytic,new,nouveau,old,ombre,photo,photoreal,pic,shadow,vase,vases,vieux"
7e16c729ca46258edf97b91559a86781,,n4453086,"toggle switch,toggle,on-off switch,on/off switch",toggle switch with cap,"switch,toggle,toggle switch,toggle switch with cap"
7e2685fb57f7a6593321831d2245cf06,,n4261119,soap dish,k       loure trade  soap dish,"kohler,loure,soap dish"
7e28cef7acf2af3b1f3c0e430fdc8c63,,n3097339,"console table,console",congo lighting console,"board,concert,console,design,entertainment,light,lighting,lights,live,music,production,rig,theater,theatre,tv"
7e2e24fed142bb20310af74324aae27f,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",blanket chest from popular woodworking magazine august      issue,*
7e37b6ae34e9877960ddc468fe733ed1,Refrigerator,n3278824,"electric refrigerator,fridge",refrigerator animation,"animation,refrigerator"
7e46818e5e81a66ca40f8375a36ffb8e,"Table,DiningTable",n4386330,table,folding table    x,"architecture,card,folding,furniture,table"
7e4a9a798139f79f9f6d89bc2f25881b,"_StanfordSceneDBModels,Chocolate,FoodItem",n21445,"food,nutrient",cadburys dairy milk chocolate bar,"bar,cadbury,cadburys,chocolate,dairy,food,milk,mini"
7e4bcbb1ec27944fe08bcdb812e5e7f3,"PottedPlant,_StanfordSceneDBModels",n11690372,flower,d flower   flower pot,
7e4ce7b6ca373e2fcf48ae153052b71a,"Lamp,TableLamp",n3641940,lamp,smania edy lamp,"brand,bureau,chair,contemporary,design,entertainment,exclusive,expensive,fabric,furniture,italian,leather,light,living,lounge,luxury,manufacturer,modern,office,room,seat,wood"
7e51491747477812518c91301be6564b,Ruler,n4125870,"rule,ruler",wooden ruler,"ruler,wood ruler"
7e54678e8cb1e308df48b491bc38472,,n3783287,modem,air ties rt     adsl    combo modem,"adsl,air,bilgisayar,cable,combo,computer,light,modem,network,ties,wireless"
7e5509aff21560613f7e27638e63d848,DrumSet,n3624859,kit,drum kit,"band,drum,drum kit,music,rock,scene caster,scenecaster"
7e5e54772c4ee41257b9d31f46754c14,"Lamp,WallLamp",n4155768,sconce,stonco exterior light   simple,"exterior light,exterior wall sconce,light fixture,outdoor light,philips,philips lighting,rough light,roughlight,roughlyte,stonco,stoneco,wall sconce"
7e68c12da163627dd2856b4dc0e7a482,Couch,n4263630,"sofa,couch,lounge",l shaped sofa,*
7e6da49c7615d109e700cd71a04f1214,,n13175381,pad,mobile heli pad,helicopter
7e759291c2b89db7ad01ec966c80ac91,,n3359749,flag,portugal   flag  d,
7e7a299660c01b25c762eb31f1f0c676,"_StanfordSceneDBModels,FoodItem,Carrot",n21445,"food,nutrient",carrot,"carrot,food,manh,orange,random,trac,weird carrot"
7e81b5f79e6899cea570c6c691c987a8,"Chair,OfficeSideChair",n3005231,chair,chair,"chair,comfortable chair,jjh,office chair,rocking chair,tata for now"
7e84f41f630d974f3f7f3ed2c3c690fe,MediaPlayer,,,hifi panasonic,"cd,hifi,panasonic,radio,tape"
7e8842fdcca102bd3d87a4cb351c368d,,n3783287,modem,adsl modem,"adsl,computer,internet,modem,pc"
7e9003327d7053d19a4d7d8c36784d21,"Computer,Desktop,_Attributes",n4182208,"server,host",dell poweredge     server,"dell,intel xeon,poweredge"
7e92c69392d7a7fc3d568330a9f92110,,n4016177,projector,overhead projector cart,"cart,school"
7e984643df66189454e185afc91dc396,"Keyboard,_Attributes",n3619216,keyboard,keyboard  computer,"computer,computers,keyboard,keyboards,typing"
7ea14163caf9897c3e03fe1112887329,Lamp,n3008889,"chandelier,pendant,pendent",chandelier  agrave  texturer,"argenterie,chandelier,escargot architecture,vick"
7ea27ed05044031a6fe19ebe291582,CellPhone,n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone",mobile phone,"call,mobil,mobile,mobile phone,nokia,phone,portugal,telefone,telemovel,tmn"
7ea4c3a2e779ce3274a9a428079a0374,Refrigerator,n3278824,"electric refrigerator,fridge",french door refrigerator,"bottom freezer,french door,ge,kitchen,refrigerator"
7eaa6ce69789922292047eb9835bd0ea,"Speaker,_AttributesTrain",n3696785,"loudspeaker,speaker,speaker unit,loudspeaker system,speaker system",sony surround sound speaker                         kilowat,"big,kilowat,sony,sound,speaker,surround"
7eac9185f94e7be35fd682b25025f90d,Guitar,n2807289,bass guitar,dean edge      string electric bass guitar,"bass,dean,edge,electric,guitar"
7eaca9a2ff3a8bda79c6dd4823b456a9,Pencil,n3914323,pencil,pencil,"eraser,lead,pen,utensil,write,writer,writing"
7eaf212097293229fd3456bfc7553c94,Chair,n2741540,armchair,office armchair,*
7eb16e4b46f4d3086e2b6c22bceebe56,,n4313985,statue,statue,"base,gold,person,statue"
7eb94d259b560d24f1783a44a88d6274,Couch,n4263630,"sofa,couch,lounge",windward three place sofa,"chair,furniture,lounge seating,moser,sofa,thos"
7ebbe5e7d05da436f926435cc723d8ad,Bowl,n2884435,bowl,bowl with apples,"apple,bowl,fruit"
7ec70436fb942957f8e7f2c38fe37243,CuttingBoard,n3029196,"chopping board,cutting board",cutting board,"cherry,cutting board,projects,wood shop"
7ec92c339fb0a57eb1cdfc15177db4af,"WallArt,Picture",n3937282,"picture,image,icon,ikon",exercise      from the instructions for riding for louis xiii,"a caballo,caballeros,corte,count,court,el recuento,el rey,frame,french,graphics,horse,imagen,instruction,king,knights,los nobles,louis,louis xiii,luis xiii,marco,montar a caballo,nobles,paris,picture,portraits,prince,published,retratos,riding,torneos,tournament"
7ecc6a361de0128ec8de11d571206924,Battery,n2813606,"battery,electric battery",d battery,"acid,alkaline,battery,duracell,energy,metal"
7edd38a23f10ed55623d10a210f40a3f,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",ikea ps chest,"chest,commode,ikea,ps"
7eddb52d83f3d48eee5580e1b1723da0,Couch,n4263630,"sofa,couch,lounge",comfort sofa,"comfort,corner,decoration,fabric,furniture,interior,print,rubicundo,seat,sofa"
7eea1028151a94d2b330d218c8e99f9b,"Computer,Laptop",n3648120,"laptop,laptop computer",notebook positivo premium,"computador,notebook,positivo,premium"
7eed749ec4a3e391289014a3a9ce92,"ChestOfDrawers,DresserWithMirror,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",colored dresser with mirror,"bedroom funiture,dresser,dresser with mirror,furniture,mirror,mirrored dresser"
7ef036a41e1b9e2aac00fd1150223027,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",night table,"cool night table,dilbert,night,night stand,night table,small,small night table,table,wood,wood night table"
7ef29f8a7a132c46e0afa7d1aded497,Camera,n4576349,webcam,webcam,"camera,computer,lens,webcam"
7f0093869c575739e9ae0d2c6c7a4f04,,n3392661,"fountain,fount",falling sheet fountain,"features,fountain,landscape architecture,pool,sheet,water"
7f03445e003b692f3fd0acbaa54efdfa,,n2946154,"camera,photographic camera",helmet camera,"camera,helmet"
7f0ac8c0f541ce3e6dcfc35990eb3ea1,"Table,AccentTable,RoundTable",n4386330,table,iron tripod table by barbara barry,"baker furniture,barbara barry,side table,sofa table,three leg table"
7f105e033db0415b1cd8375f1cc88348,"_StanfordSceneDBModels,VideoGameConsole,PS2",,,sony playstation,"konsole,playstation,ps,sony"
7f20daa4952b5f5a61e2803817d42718,"LightSwitch,_StanfordSceneDBModels",n4379457,"switch,electric switch,electrical switch",double light switch,*
7f2a0afabb58d7c2d2e5ccd46df5bcdd,,n3370438,"floor,flooring",disco floor  pink,"disco,floor,pink"
7f346d427cc6f83035836c728d324152,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",kare       chest romantic  sk gold leaf big  kommode romantic  sk gold leaf big,"barock,baroque,bedroom,commode,design,flur,hall,kare,kommode,lifestyle,living room,romantik,schlafzimmer,trendy,wohnen"
7f3562432f02b8a897d3ea932731fd42,"Chair,_RandomSetStudyModels,_AttributesTrain",n2741540,armchair,father jack     s armchair,"armchair,chair,dougal,father ted,furniture"
7f3791a9931ed296d9b40382485f92,"_StanfordSceneDBModels,DiscCase",n2155643,game,best game for wii      the legend of zelda twightlight princess,"box,game,legend,light,of,princess,the,the legend of zelda twightlight princess,twight,video,video game box,wii,zelda"
7f416248bb57f1c0598f1102685df4cd,"ChestOfDrawers,Armoire",n2742555,armoire,living room furniture wardrobe,"cabinet furniture,furniture,living room,living room furniture"
7f48a40e81e41aa3f69588174903070c,"_StanfordSceneDBModels,Plate,_Attributes",n3965779,plate,plate,"assiette,plate"
7f5087c6ab52964eebc926fdf24ccc33,,n1642406,"frog,toad,toad frog,anuran,batrachian,salientian",toad,*
7f518fe982aae1b5940c8a2639c8747,"Lamp,TableLamp",n3641940,lamp,edit me  lamp,*
7f5bc32085dfbbb88e7662971dc736f,"Lamp,FloorLamp,DeskLamp",n3641940,lamp,worldlamp position,"adjustable,anglepoise,arm,army,articulated,asia,axis,balanced,bamboo,beeche wood,counter balance,counter weights,coupling,desk lamp,electric,factory,flexible,floor lamp,folding,folding furniture,furniture,india,insulation,lamp,length,lift,light,luxo,mechanical,mexico,ministerie of development,moment,motion,movement,parallelogram,physics,pivoting arm,position,professional,spotlight,swing arm,task lamp,technique,wood work,work lamp"
7f60e19e4f1b7b92f08c6efc59ec3825,Printer,n4011143,printer,printer,*
7f61e44bc06805a6902fd4061dc1e02d,Snowman,n4259093,snowman,snowman,"carrot,christmas,decoration,decorations,festive,holiday,holidays,snowman,winter"
7f63456ffe3d112e3321831d2245cf06,,n2792510,bar,k       revival reg     towel bar,"kohler,revival,towel bar"
7f68a0f48f72b6bed810b14a81e12eca,Desk,n3184367,desk,herman miller nelson swag leg desk by smart furniture,"george nelson,herman miller,herman miller lifework,home office furniture,lifework desks,nelson desk,smart furniture,swag leg furniture,swage leg desk"
7f691e0ea1e529a83a26deafa9169642,"_StanfordSceneDBModels,ToyFigure",,,waddle doo,"brawl,dee,doo,energy,eye,hair,kirby,nintendo,one,parasol,smash,ssbb,super,two,waddle,whip"
7f6da8319e9b5bba8ef3a5cb3c9c59a6,Curtain,n3155743,"curtain,drape,drapery,mantle,pall",cortina,"cotina,curtain"
7f6ddb13d3b8c07c1c19e7863a1c200b,Desk,n3184367,desk,t  office desk,"furniture,office desk,office furniture,study,study desk,study furniture"
7f6eefb58df3952e11b6659a0446b6de,"WallArt,Picture",n3937282,"picture,image,icon,ikon",picture bambi,"bambi,cuadro,decoracion,decoration,dibujo,infantil dibujo,interior,picture,recuerdo,rubicundo,tambor"
7f730baf68bbf8e79849e26e0fc388ed,Vase,n4529463,vase,iittala vase,"aalto,alvar,daniel johansson,iittala,sweden,vase"
7f81a942c7f8fdb242ca7cc070f21ed3,"Book,_StanfordSceneDBModels",n6422547,book,jaden     s journal,"book,bound,computer,diary,jaden,journal,lether,metal,skyhawk,whitestar"
7f831b6a08332458f1783a44a88d6274,"Ottoman,_StanfordSceneDBModels",n3863938,"ottoman,pouf,pouffe,puff,hassock",lolling ottoman,"chair,furniture,lounge seating,moser,thos"
7f87a7ea4ac43a11adb0be2c5e975d8e,,n3555469,hutch,hutch  workstation,"crm,hutch,ska,skag,workstation"
7f87c2d69678e4b786f83b8ca78f942f,"Lamp,DeskLamp",n3641940,lamp,modern cone desk lamp,"architecture,arm,desk,details,interior,lamp,light,lighting,modern,table"
7f89a0e62255f47865f840ce6f206a6d,,n3530634,holder,recycled pen holder,*
7f89aa58aa77ee0028a35028fcddd52,"Computer,Desktop",n3184677,desktop computer,antec nine hundred two gaming case,"acer,alienware,all in one pc,apple,compaq,computer monitor,dell,electronics,extreme detail,flat screen,full texture,hdtv,hp,itronix,laptop,lcd,led,lenovo,mac,microsoft,monitor,oled,pc,plasma,samsung,screen,sony,toshiba,tv,vaio,windows"
7f958d2487a826bcd11510e8e4b5518b,Piano,n3934354,"piano,pianoforte,forte-piano",learn to play piano,"child,piano,wood"
7f99541654dc752d5cb28c0f100d2c5,SodaCan,n4262696,soda can,coke,coke
7f9ebae9309213af975263a7f1c33b3e,PaperBox,n2886585,box,cardboard box,"box,cardboard,cardboard box"
7fa4f8f1861b09b8d6b7533e3a2167cd,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",dresser,*
7fb550f4da6677cf3c80c69df1be4680,_StanfordSceneDBModels,n3383020,food processor,countertop food processor,"appliance,architecture,chopper,countertop,dicer,food processor,mixer,slice"
7fb6049c54bca61895fab40439a8e375,Camera,n3200746,digital camera,digital camera mm,"accessory,camera,design,digital,digital camera,fashionable,flash,functional,good,high end,lens,mark murray,metallic,modern,murray,murrayland,new,photo,photography,stylish"
7fb7a28b1ee4e9715eead856a4605937,Fireplace,n3351301,"fireplace,hearth,open fireplace",contura stove,"fireplace,oven,stove"
7fb8fdbc8c32dc2aad6d7e3d5c0179fe,Couch,n4263630,"sofa,couch,lounge",couch,"couch,furniture,living room,sofa"
7fbb5bb76b0058be972398ea2df8e7c2,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box",lcd tv   monitor,"computer,earth,furniture,google earth,lcd,monitor,tv"
7fbc172f2365fc6ac7c51d4ea74651a7,Fireplace,n3351301,"fireplace,hearth,open fireplace",fireplace,"burn,fire,fireplace,wood"
7fc7536e3cf511c343e585532d5eb626,"Bed,LoftBed",n4510708,twin bed,loft twin bed with computer workstation,"bed,bedroom,computer,matress,ska,skag,twin"
7fd938d174a81474b4aed946870413c3,"Cabinet,_RandomSetStudyModels",n2936496,cabinet,drawer cabinet,"cabinet,cupboard,drawers,kast,laden,wooden"
7fe270a9cb7621ed157bba5da16c1cd3,Mirror,,,miroir de  f  par  f,"canones,foot,maxime,mcp,miroir,paradis,pied"
7fe6223d1b29a0b6b546aa7c48b3dfb5,"Table,DiningTable",n4386330,table,table,"dining,dining table,eating,furniture,house,room,table,tables"
7ff30edaf58db82d7923e9681dcda2b2,Fireplace,n3351301,"fireplace,hearth,open fireplace",traditional fireplace,"architecture,fireplace,hearth,mantle,traditional,wall"
7ffe6bb6e47960c621d25a6a55757584,"ChestOfDrawers,Dresser,_Attributes",n3018908,"chest of drawers,chest,bureau,dresser",bedroom dresser,*
800365219099c167e44e3c724db889f,Monitor,n3787723,"monitor,monitoring device",benq fp   w monitor,*
800552db50e7f0da9599371049c32d38,"DrinkingUtensil,Cup",n3152175,cup,cold lime drink,*
8006e3cb3ba934a05b977412e02c412c,"Lamp,TableLamp",n3641940,lamp,desk lamp stained glass,"architecture,arts,crafts,desk,details,glass,interior,lamp,light,lighting,stained,table"
8007344358703f62d26c7f75d64f049f,"Computer,Laptop",n3648120,"laptop,laptop computer",notebook,"black,computer,detailed,keyboard,led,model,monitor,mouse,notebook,pc,portable,qwerty,very"
8010191bdd123581a7e0a9557e913c86,"Lamp,DeskLamp",,,ninety desklamp by luxo,lamp desklamp ergonomic
8010b1ce4e4b1a472a82acb89c31cb53,"Table,_StanfordSceneDBModels,RoundTable,DiningTable,_AttributesTrain",n3067971,"coffee table,cocktail table",round coffee table,"coffee table,round table,table,wood and metal table"
80113fcd268e9ec1ff39bc46d08d7bbf,Cabinet,n3152990,"cupboard,closet",antique cupboard,"antikt,antique,cupboard,furniture,old"
801418d073795539ddb3d1341171fe71,Couch,n4263630,"sofa,couch,lounge",antonio citterio freetime sofa and armchair,"and,antonio,armchair,citterio,design,freetime,moboille,modern,moderne,new,nouveau,sofa"
801b1a02bb7225a1cb785c160642ee24,"Computer,Laptop",n3648120,"laptop,laptop computer",macbook pro  closed,*
801b2671bc5ae7cdf5495fc95e16b66c,,n3784133,module,solar modules can be used as array or panel,solar electric alternative energy coal nuclear pollution panel module sun environment help steward save wind power inverter rain proof battery government grant wiring photovoltiac watts kilo meters pole track trackers follow photo eye sensor blue circle round square bury fuse electronic use smoke gray time clock switch bolt concrete grass light back ward truck
802134affda120ae95741efb2dbe17e5,,n2874241,bookcase,stickley no      ladies      bookcase,"bookcase,craftsman,desk,furniture,ladies bookcase,stickley,woodworking"
802627f94f7b36a882ec48ff3a4fe07c,"Cabinet,Sideboard",n2915411,"buffet,counter,sideboard",sideboard,"any,cabinets,dining room,sideboard"
80283236bf2d152a98910e50f05b8001,,n4453655,"toilet,can,commode,crapper,pot,potty,stool,throne",raku pot dz   cm by terra ungheria,"ceramics,pots,pottery,raku"
8029c2527230111aad1d789f3b2120d0,Vase,n4529463,vase,vase,vase plant outdoor
802b6a8bcbb94e3a9e96b16876739f0b,_StanfordSceneDBModels,n2818969,beaker,beaker,*
802c2b44b5dbdfb6998ab6e8db461cc0,"Table,CoffeeTable,RoundTable",n3067971,"coffee table,cocktail table",coffee table   glass and steel,"coffee,coffee table,contemporary,furniture,modern,table"
80302eee16d4e9da384368499a680cf1,Book,n6422547,book,the fair tax book,"book,fair,paper,read,tax"
